 7.98660000e+00 -1.14440000e-02 1.14440000e-02 4.00540000e-01 2.40330000e-01 3.89100000e-01
 8.01930000e+00 4.80650000e-01 4.00540000e-01 2.86100000e-01 3.54770000e-01 4.00540000e-01
 8.05150000e+00 4.11990000e-01 4.23430000e-01 2.28880000e-01 2.05990000e-01 3.43320000e-01
 8.08400000e+00 4.92100000e-01 4.34880000e-01 1.25890000e-01 9.15530000e-02 3.89100000e-01
 8.11710000e+00 3.77660000e-01 3.20430000e-01 1.83110000e-01 3.20430000e-01 3.66210000e-01
 8.14980000e+00 4.34880000e-01 4.23430000e-01 4.57760000e-01 3.89100000e-01 5.14980000e-01
 8.18220000e+00 4.23430000e-01 3.66210000e-01 2.40330000e-01 3.89100000e-01 2.97550000e-01
 8.21460000e+00 4.11990000e-01 4.46320000e-01 2.17440000e-01 2.86100000e-01 3.54770000e-01
 8.24700000e+00 2.97550000e-01 2.86100000e-01 1.14440000e-01 2.97550000e-01 2.17440000e-01
 8.27940000e+00 2.63210000e-01 3.43320000e-01 2.17440000e-01 3.20430000e-01 3.66210000e-01
 8.31190000e+00 4.80650000e-01 4.11990000e-01 2.74660000e-01 2.74660000e-01 3.08990000e-01
 8.34420000e+00 2.86100000e-01 3.31880000e-01 3.08990000e-01 1.83110000e-01 2.63210000e-01
 8.37740000e+00 4.57760000e-01 2.74660000e-01 3.08990000e-01 3.31880000e-01 3.89100000e-01
 8.40990000e+00 2.74660000e-01 3.31880000e-01 2.86100000e-01 1.94550000e-01 3.77660000e-01
 8.44250000e+00 1.03000000e-01 2.97550000e-01 1.14440000e-01 2.63210000e-01 3.43320000e-01
 8.47530000e+00 2.97550000e-01 1.71660000e-01 2.97550000e-01 3.54770000e-01 2.28880000e-01
 8.50770000e+00 2.97550000e-01 2.97550000e-01 2.40330000e-01 3.20430000e-01 2.40330000e-01
 8.54050000e+00 2.17440000e-01 3.20430000e-01 6.86650000e-02 1.14440000e-01 3.08990000e-01
 8.57290000e+00 3.31880000e-01 8.01090000e-02 1.14440000e-02 3.08990000e-01 3.43320000e-01
 8.60550000e+00 2.63210000e-01 NaN NaN 2.86100000e-01 3.43320000e-01
 8.63800000e+00 4.11990000e-01 3.66210000e-01 1.71660000e-01 1.94550000e-01 2.17440000e-01
 8.67030000e+00 3.31880000e-01 3.31880000e-01 9.15530000e-02 1.83110000e-01 3.43320000e-01
 8.70280000e+00 4.00540000e-01 3.08990000e-01 1.25890000e-01 2.28880000e-02 3.08990000e-01
 8.73530000e+00 2.51770000e-01 3.08990000e-01 2.17440000e-01 3.31880000e-01 3.66210000e-01
 8.76780000e+00 2.17440000e-01 2.86100000e-01 1.25890000e-01 2.05990000e-01 3.20430000e-01
 8.80120000e+00 1.60220000e-01 2.05990000e-01 1.94550000e-01 2.97550000e-01 3.31880000e-01
 8.83350000e+00 2.86100000e-01 2.74660000e-01 2.63210000e-01 3.54770000e-01 3.08990000e-01
 8.86580000e+00 2.74660000e-01 2.97550000e-01 8.01090000e-02 3.20430000e-01 2.28880000e-01
 8.89900000e+00 3.43320000e-01 2.86100000e-01 1.14440000e-01 3.08990000e-01 3.08990000e-01
 8.93130000e+00 1.60220000e-01 2.97550000e-01 5.72200000e-02 2.28880000e-01 2.86100000e-01
 8.96400000e+00 2.28880000e-01 2.74660000e-01 1.83110000e-01 2.40330000e-01 1.94550000e-01
 8.99690000e+00 2.74660000e-01 2.51770000e-01 2.40330000e-01 2.40330000e-01 2.86100000e-01
 9.02930000e+00 2.74660000e-01 3.20430000e-01 2.17440000e-01 3.08990000e-01 2.86100000e-01
 9.06210000e+00 1.60220000e-01 2.28880000e-01 1.25890000e-01 1.83110000e-01 1.83110000e-01
 9.09440000e+00 2.17440000e-01 2.17440000e-01 1.37330000e-01 1.37330000e-01 2.63210000e-01
 9.12650000e+00 2.40330000e-01 2.51770000e-01 1.94550000e-01 2.05990000e-01 3.08990000e-01
 9.15990000e+00 2.05990000e-01 2.63210000e-01 5.72200000e-02 2.63210000e-01 2.40330000e-01
 9.19230000e+00 2.40330000e-01 2.51770000e-01 1.71660000e-01 1.14440000e-01 2.17440000e-01
 9.22490000e+00 2.51770000e-01 1.94550000e-01 1.60220000e-01 2.05990000e-01 1.60220000e-01
 9.25740000e+00 1.71660000e-01 9.15530000e-02 1.25890000e-01 2.05990000e-01 1.83110000e-01
 9.28980000e+00 1.71660000e-01 2.28880000e-01 6.86650000e-02 2.17440000e-01 1.48770000e-01
 9.32250000e+00 1.37330000e-01 1.83110000e-01 1.03000000e-01 1.03000000e-01 1.25890000e-01
 9.35470000e+00 1.60220000e-01 2.05990000e-01 1.14440000e-01 1.37330000e-01 9.15530000e-02
 9.38710000e+00 1.14440000e-01 1.71660000e-01 8.01090000e-02 1.71660000e-01 1.03000000e-01
 9.42000000e+00 1.48770000e-01 1.83110000e-01 8.01090000e-02 1.60220000e-01 1.25890000e-01
 9.45240000e+00 1.37330000e-01 2.05990000e-01 5.72200000e-02 1.25890000e-01 2.28880000e-01
 9.48520000e+00 1.48770000e-01 1.83110000e-01 5.72200000e-02 1.37330000e-01 1.60220000e-01
 9.51810000e+00 6.86650000e-02 1.14440000e-01 1.14440000e-01 1.60220000e-01 1.83110000e-01
 9.55050000e+00 1.60220000e-01 8.01090000e-02 8.01090000e-02 1.37330000e-01 1.71660000e-01
 9.58310000e+00 1.48770000e-01 1.48770000e-01 5.72200000e-02 8.01090000e-02 1.37330000e-01
 9.61570000e+00 1.14440000e-01 1.14440000e-01 6.86650000e-02 1.14440000e-01 2.28880000e-02
 9.64820000e+00 9.15530000e-02 1.37330000e-01 3.43320000e-02 1.48770000e-01 1.94550000e-01
 9.68050000e+00 1.60220000e-01 1.14440000e-01 9.15530000e-02 1.94550000e-01 1.03000000e-01
 9.71300000e+00 1.94550000e-01 1.25890000e-01 1.25890000e-01 9.15530000e-02 8.01090000e-02
 9.74560000e+00 1.94550000e-01 9.15530000e-02 1.03000000e-01 1.25890000e-01 1.03000000e-01
 9.77810000e+00 1.37330000e-01 8.01090000e-02 1.14440000e-01 2.17440000e-01 9.15530000e-02
 9.81030000e+00 1.14440000e-01 9.15530000e-02 2.28880000e-02 1.25890000e-01 6.86650000e-02
 9.84280000e+00 9.15530000e-02 1.03000000e-01 6.86650000e-02 1.48770000e-01 1.25890000e-01
 9.87500000e+00 1.14440000e-01 1.03000000e-01 8.01090000e-02 1.25890000e-01 1.60220000e-01
 9.90760000e+00 8.01090000e-02 5.72200000e-02 8.01090000e-02 1.14440000e-01 1.25890000e-01
 9.94010000e+00 1.48770000e-01 2.74660000e-01 1.14440000e-01 1.14440000e-01 5.72200000e-02
 9.97250000e+00 1.71660000e-01 9.15530000e-02 5.72200000e-02 1.03000000e-01 1.14440000e-01
 1.00050000e+01 1.37330000e-01 9.15530000e-02 1.03000000e-01 1.48770000e-01 1.14440000e-01
 1.00380000e+01 5.72200000e-02 2.05990000e-01 1.48770000e-01 3.43320000e-02 2.28880000e-02
 1.00700000e+01 1.48770000e-01 1.37330000e-01 5.72200000e-02 NaN 1.03000000e-01
 1.01030000e+01 9.15530000e-02 9.15530000e-02 9.15530000e-02 9.15530000e-02 1.48770000e-01
 1.01360000e+01 1.25890000e-01 6.86650000e-02 9.15530000e-02 6.86650000e-02 9.15530000e-02
 1.01680000e+01 1.25890000e-01 5.72200000e-02 9.15530000e-02 1.03000000e-01 NaN
 1.02020000e+01 9.15530000e-02 5.72200000e-02 8.01090000e-02 6.86650000e-02 1.25890000e-01
 1.02340000e+01 6.86650000e-02 8.01090000e-02 6.86650000e-02 6.86650000e-02 9.15530000e-02
 1.02670000e+01 8.01090000e-02 4.57760000e-02 5.72200000e-02 1.14440000e-01 8.01090000e-02
 1.03000000e+01 8.01090000e-02 NaN 9.15530000e-02 3.43320000e-02 6.86650000e-02
 1.03320000e+01 5.72200000e-02 -2.28880000e-02 -9.15530000e-02 6.86650000e-02 5.72200000e-02
 1.03650000e+01 1.14440000e-01 1.03000000e-01 9.15530000e-02 8.01090000e-02 4.57760000e-02
 1.03980000e+01 6.86650000e-02 2.28880000e-02 9.15530000e-02 6.86650000e-02 8.01090000e-02
 1.04300000e+01 9.15530000e-02 1.14440000e-01 1.37330000e-01 4.57760000e-02 1.14440000e-02
 1.04630000e+01 9.15530000e-02 -3.43320000e-02 9.15530000e-02 3.43320000e-02 9.15530000e-02
 1.04960000e+01 4.57760000e-02 8.01090000e-02 1.03000000e-01 9.15530000e-02 5.72200000e-02
 1.05290000e+01 5.72200000e-02 -3.43320000e-02 8.01090000e-02 8.01090000e-02 6.86650000e-02
 1.05610000e+01 1.14440000e-02 8.01090000e-02 4.57760000e-02 2.28880000e-02 4.57760000e-02
 1.05940000e+01 1.14440000e-02 1.25890000e-01 1.14440000e-02 9.15530000e-02 NaN
 1.06270000e+01 1.14440000e-02 3.43320000e-02 8.01090000e-02 4.57760000e-02 -3.43320000e-02
 1.06590000e+01 4.57760000e-02 4.57760000e-02 1.03000000e-01 2.28880000e-02 NaN
 1.06910000e+01 1.14440000e-01 9.15530000e-02 3.43320000e-02 4.57760000e-02 1.14440000e-02
 1.07250000e+01 1.03000000e-01 5.72200000e-02 5.72200000e-02 6.86650000e-02 2.28880000e-02
 1.07570000e+01 8.01090000e-02 2.28880000e-02 1.14440000e-02 NaN -6.86650000e-02
 1.07900000e+01 8.01090000e-02 -1.03000000e-01 1.03000000e-01 3.43320000e-02 2.28880000e-02
 1.08230000e+01 -3.43320000e-02 -2.28880000e-02 4.57760000e-02 9.15530000e-02 1.14440000e-02
 1.08550000e+01 1.03000000e-01 1.48770000e-01 5.72200000e-02 3.43320000e-02 3.43320000e-02
 1.08880000e+01 8.01090000e-02 9.15530000e-02 -1.14440000e-02 1.14440000e-02 8.01090000e-02
 1.09210000e+01 1.25890000e-01 1.71660000e-01 8.01090000e-02 1.14440000e-02 4.57760000e-02
 1.09530000e+01 1.25890000e-01 -1.37330000e-01 4.57760000e-02 1.14440000e-02 8.01090000e-02
 1.09860000e+01 3.43320000e-02 2.28880000e-02 9.15530000e-02 -1.14440000e-02 9.15530000e-02
