 4.32320000e+00 5.75630000e+01 5.86880000e+01 5.98130000e+01
 4.35550000e+00 5.92500000e+01 6.03750000e+01 6.15000000e+01
 4.38790000e+00 6.15000000e+01 6.26250000e+01 6.43130000e+01
 4.42030000e+00 6.43130000e+01 6.48750000e+01 6.54380000e+01
 4.45360000e+00 6.37419253e+01 6.44468209e+01 6.51522088e+01
 4.48590000e+00 6.31880000e+01 6.40315000e+01 6.48750000e+01
 4.51850000e+00 6.24433299e+01 6.31006624e+01 6.37579949e+01
 4.55200000e+00 6.16781015e+01 6.21441269e+01 6.26101523e+01
 4.58440000e+00 6.09380000e+01 6.12190000e+01 6.15000000e+01
 4.61700000e+00 6.15000000e+01 6.26250000e+01 6.48750000e+01
 4.64950000e+00 6.15000000e+01 6.23440000e+01 6.31880000e+01
 4.68190000e+00 6.09380000e+01 6.12190000e+01 6.15000000e+01
 4.71520000e+00 6.09380000e+01 6.20630000e+01 6.31880000e+01
 4.74740000e+00 6.20630000e+01 6.31880000e+01 6.43130000e+01
 4.78010000e+00 6.31880000e+01 6.37500000e+01 6.43130000e+01
 4.81290000e+00 6.37500000e+01 6.37500000e+01 6.37500000e+01
 4.84540000e+00 6.34707187e+01 6.38898891e+01 6.43090596e+01
 4.87830000e+00 6.31880000e+01 6.40315000e+01 6.48750000e+01
 4.91070000e+00 6.48750000e+01 6.57190000e+01 6.65630000e+01
 4.94330000e+00 6.65630000e+01 6.74065000e+01 6.82500000e+01
 4.97590000e+00 6.93750000e+01 6.99380000e+01 7.21880000e+01
 5.00860000e+00 7.10630000e+01 7.27500000e+01 7.44380000e+01
 5.04080000e+00 7.05000000e+01 7.13440000e+01 7.21880000e+01
 5.07400000e+00 6.93542945e+01 7.03413804e+01 7.16151472e+01
 5.10600000e+00 6.82500000e+01 6.93750000e+01 7.10630000e+01
 5.13880000e+00 6.82500000e+01 6.90940000e+01 6.99380000e+01
 5.17150000e+00 6.82500000e+01 6.93750000e+01 7.05000000e+01
 5.20400000e+00 6.93750000e+01 7.07815000e+01 7.21880000e+01
 5.23690000e+00 7.16250000e+01 7.27500000e+01 7.38750000e+01
 5.26960000e+00 7.38750000e+01 7.41565000e+01 7.44380000e+01
 5.30190000e+00 7.35974373e+01 7.40174717e+01 7.44380000e+01
 5.33500000e+00 7.33130000e+01 7.38750000e+01 7.44380000e+01
 5.36720000e+00 7.33130000e+01 7.38750000e+01 7.50000000e+01
 5.40010000e+00 7.10526947e+01 7.26037038e+01 7.33047710e+01
 5.43270000e+00 6.88130000e+01 7.13440000e+01 7.16250000e+01
 5.46490000e+00 6.71250000e+01 6.76880000e+01 6.82500000e+01
 5.49850000e+00 6.65630000e+01 6.71250000e+01 6.76880000e+01
 5.53080000e+00 6.74898122e+01 6.79593617e+01 6.86148122e+01
 5.56320000e+00 6.84194939e+01 6.87963066e+01 6.95444939e+01
 5.59650000e+00 6.93750000e+01 6.96565000e+01 7.05000000e+01
 5.62940000e+00 6.93750000e+01 7.02190000e+01 7.10630000e+01
 5.66220000e+00 6.88130000e+01 7.02190000e+01 7.16250000e+01
 5.69450000e+00 6.76880000e+01 6.88130000e+01 6.99380000e+01
 5.72680000e+00 6.65630000e+01 6.65630000e+01 6.65630000e+01
 5.76010000e+00 6.54380000e+01 6.60000000e+01 6.76880000e+01
 5.79240000e+00 6.62867555e+01 6.67076316e+01 6.76880000e+01
 5.82430000e+00 6.71250000e+01 6.74065000e+01 6.76880000e+01
 5.85820000e+00 6.72694792e+01 6.75508509e+01 6.78322226e+01
 5.89040000e+00 6.74067131e+01 6.76879629e+01 6.79692127e+01
 5.92320000e+00 6.75465042e+01 6.78276298e+01 6.81087555e+01
 5.95640000e+00 6.76880000e+01 6.79690000e+01 6.82500000e+01
 5.98900000e+00 6.82500000e+01 6.96565000e+01 7.05000000e+01
 6.02170000e+00 6.65630000e+01 6.74065000e+01 6.88130000e+01
 6.05420000e+00 6.54380000e+01 6.54380000e+01 6.54380000e+01
 6.08670000e+00 6.48750000e+01 6.62815000e+01 6.76880000e+01
 6.11970000e+00 6.26250000e+01 6.37500000e+01 6.48750000e+01
 6.15220000e+00 6.26250000e+01 6.37500000e+01 6.48750000e+01
 6.18480000e+00 6.20630000e+01 6.26250000e+01 6.31880000e+01
 6.21790000e+00 6.03750000e+01 6.09380000e+01 6.15000000e+01
 6.25050000e+00 5.95327917e+01 5.98147228e+01 6.00961531e+01
 6.28320000e+00 5.86880000e+01 5.86880000e+01 5.86880000e+01
 6.31550000e+00 5.75630000e+01 5.86880000e+01 5.98130000e+01
 6.34810000e+00 5.58750000e+01 5.64380000e+01 5.70000000e+01
 6.38030000e+00 5.53130000e+01 5.55940000e+01 5.58750000e+01
 6.41260000e+00 5.53130000e+01 5.58755000e+01 5.64380000e+01
 6.44520000e+00 5.47500000e+01 5.55940000e+01 5.64380000e+01
 6.47790000e+00 5.40007637e+01 5.47511925e+01 5.55012882e+01
 6.51050000e+00 5.32538187e+01 5.39109623e+01 5.45674409e+01
 6.54340000e+00 5.25000000e+01 5.30630000e+01 5.36250000e+01
 6.57620000e+00 5.08130000e+01 5.13750000e+01 5.19380000e+01
 6.60870000e+00 5.02500000e+01 5.08130000e+01 5.13750000e+01
 6.64130000e+00 4.96880000e+01 4.99690000e+01 5.02500000e+01
 6.67350000e+00 4.85630000e+01 4.99690000e+01 5.13750000e+01
 6.70600000e+00 4.80000000e+01 4.85630000e+01 4.91250000e+01
 6.73850000e+00 4.85630000e+01 4.96880000e+01 5.02500000e+01
 6.77080000e+00 4.74380000e+01 4.80000000e+01 4.85630000e+01
 6.80380000e+00 4.63130000e+01 4.63130000e+01 4.63130000e+01
 6.83610000e+00 4.57500000e+01 4.71565000e+01 4.85630000e+01
 6.86840000e+00 4.40630000e+01 4.51880000e+01 4.63130000e+01
 6.90170000e+00 4.23750000e+01 4.35000000e+01 4.46250000e+01
 6.93390000e+00 4.06880000e+01 4.18130000e+01 4.29380000e+01
 6.96670000e+00 3.84380000e+01 3.92815000e+01 4.01250000e+01
 6.99990000e+00 3.78750000e+01 3.87190000e+01 3.95630000e+01
 7.03220000e+00 3.61880000e+01 3.78750000e+01 3.90000000e+01
 7.06500000e+00 3.45000000e+01 3.56250000e+01 3.67500000e+01
 7.09730000e+00 3.33750000e+01 3.42190000e+01 3.50630000e+01
 7.12960000e+00 3.22500000e+01 3.28130000e+01 3.33750000e+01
 7.16280000e+00 3.05630000e+01 3.14065000e+01 3.33750000e+01
 7.19520000e+00 2.94380000e+01 3.02815000e+01 3.11250000e+01
 7.22770000e+00 2.77500000e+01 2.88750000e+01 3.00000000e+01
 7.26030000e+00 2.71880000e+01 2.80315000e+01 2.88750000e+01
 7.29260000e+00 2.55000000e+01 2.60630000e+01 2.66250000e+01
 7.32530000e+00 2.43750000e+01 2.52190000e+01 2.60630000e+01
 7.35760000e+00 2.32500000e+01 2.40940000e+01 2.49380000e+01
 7.39010000e+00 2.21250000e+01 2.32500000e+01 2.43750000e+01
 7.42350000e+00 2.10000000e+01 2.21250000e+01 2.32500000e+01
 7.45570000e+00 1.98750000e+01 2.12815000e+01 2.26880000e+01
 7.48800000e+00 1.87500000e+01 2.01565000e+01 2.15630000e+01
 7.52100000e+00 1.76250000e+01 1.93130000e+01 2.10000000e+01
 7.55340000e+00 1.59380000e+01 1.76250000e+01 1.93130000e+01
 7.58630000e+00 1.48130000e+01 1.56565000e+01 1.65000000e+01
 7.61890000e+00 1.36880000e+01 1.56565000e+01 2.15630000e+01
 7.65120000e+00 1.31250000e+01 1.65005000e+01 1.81880000e+01
 7.68370000e+00 1.25630000e+01 1.42500000e+01 1.59380000e+01
 7.71600000e+00 1.25630000e+01 1.42500000e+01 1.59380000e+01
 7.74850000e+00 1.25630000e+01 1.42500000e+01 1.59380000e+01
 7.78100000e+00 1.25630000e+01 1.42500000e+01 1.59380000e+01
